analystName,analystCompany,publisher,skill_score,accuracy,avg_error,breadth,total_predictions,diversity
Bo Pei CFA,US Tiger Securities,TipRanks,0.054350858533899996,0.01811695284463333,55.19692017613346,3,3,3
Tom Wadewitz,UBS,StreetInsider,0.05432099788731665,0.05432099788731665,18.409087441184305,1,1,1
Duane Pfenningwerth,Evercore ISI,StreetInsider,0.05426018377829615,0.027130091889148077,36.85944021442831,2,2,2
Curtis Nagle,Bank of America Securities,TheFly,0.05417420407759614,0.01805806802586538,55.376909565721824,3,3,2
Adam Berlin,UBS,StreetInsider,0.054041566629982135,0.054041566629982135,18.504274808443512,1,1,1
Tuna Amobi,CFRA,Benzinga,0.05404076730968965,0.05404076730968965,18.504548506303266,1,1,1
Rodolfo Ramos Cevallos,Bradesco,StreetInsider,0.054,0.054,18.51851851851852,1,1,1
Michael Jalonen,Bank of America Securities,Pulse 2.0,0.05398502022815512,0.02699251011407756,37.04731407985892,2,2,2
Michelle Gilson,Canaccord Genuity,TipRanks,0.0538609517140455,0.0538609517140455,18.56632621920839,1,1,1
Saravana Raghavan,Wells Fargo,Benzinga,0.05379489786555502,0.05379489786555502,18.589123498277,1,1,1
Charles Duncan,Cantor Fitzgerald,TheFly,0.05372058901030416,0.01790686300343472,55.8445105548744,3,3,3
Justin Jordan,BNP Paribas,TheFly,0.05366865322684661,0.05366865322684661,18.632850646972656,1,1,1
Daina Graybosch,Leerink Partners,StreetInsider,0.0536329439733307,0.02681647198666535,37.29051310318732,2,2,2
Bradley Hays,BlackRock,StreetInsider,0.0535969343271381,0.0535969343271381,18.657783557102878,1,1,1
Ed Acre,H.C. Wainwright,StreetInsider,0.05347714204984442,0.02673857102492221,37.39915641220806,2,2,1
Devin Au,Loop Capital Markets,Benzinga,0.05342237265900012,0.05342237265900012,18.718749284744263,1,1,1
Stephen Reitman,Societe Generale,TheFly,0.05320125283880408,0.05320125283880408,18.796549829943427,1,1,1
James Gordon,J.P. Morgan,TipRanks Contributor,0.05291705508384765,0.05291705508384765,18.897499084472656,1,1,1
John Zamparo,CIBC,TipRanks Contributor,0.052631579607807705,0.052631579607807705,18.99999976158142,1,1,1
Jeffrey Garro,Piper Sandler,TheFly,0.05248806959635452,0.02624403479817726,38.10389704518504,2,2,1
Brian Peterson Peterson,Raymond James,Pulse 2.0,0.05247376251822634,0.05247376251822634,19.057143075125555,1,1,1
Daniel Yang,HSBC,TheFly,0.052406939244238525,0.026203469622119262,38.16288508434261,2,2,1
Sujeeva De Silva,Roth Capital,StreetInsider,0.05237447759471935,0.026187238797359676,38.186538402850815,2,2,2
Leon Qi,Daiwa,TheFly,0.05233033719991229,0.05233033719991229,19.109374284744263,1,1,1
Greg Francfort,Guggenheim,StreetInsider,0.052169140459213316,0.052169140459213316,19.168420088918587,1,1,1
Michael Romanelli,Mizuho Securities,Benzinga,0.05216096091725574,0.05216096091725574,19.17142595563616,1,1,1
Sam Boughedda   Ahead,New Street,Investing,0.052129866493579216,0.052129866493579216,19.182861328125,1,1,1
Nrad Erickson,RBC Capital,StreetInsider,0.052083331263727696,0.052083331263727696,19.200000762939453,1,1,1
Nate Svensson,Deutsche Bank,TheFly,0.052037196843093304,0.052037196843093304,19.21702283494016,1,1,1
Kenneth Hill,Loop Capital Markets,StreetInsider,0.052017546153758476,0.026008773076879238,38.44856491477332,2,2,2
Deal Dingmann,Truist Financial,Pulse 2.0,0.051994599535503706,0.025997299767751853,38.465533302825634,2,2,1
Spencer Hanus,Wolfe Research,StreetInsider,0.05199372993685239,0.025996864968426195,38.46617664147287,2,2,2
Mark Strouse,Compass Point,Benzinga,0.05196838046623019,0.017322793488743396,57.72740988050308,3,3,1
Hal Goestch,Loop Capital Markets,StreetInsider,0.05194804251157311,0.05194804251157311,19.250003496805824,1,1,1
Lars Lusebrink,Independent Research,StreetInsider,0.051814832811920064,0.025907416405960032,38.59898587842008,2,2,2
Jaime Perez,R.F. Lafferty,TheFly,0.05176415169773735,0.017254717232579115,57.955165913230495,3,3,3
Athony Vendetti,Maxim Group,StreetInsider,0.05157025096875871,0.025785125484379355,38.782048999753776,2,2,1
Micheal Bellisario,Robert W. Baird,StreetInsider,0.05152742342103535,0.05152742342103535,19.40714154924665,1,1,1
Craig Bijou,Bank of America Securities,Benzinga,0.05141388981505089,0.05141388981505089,19.449996948242188,1,1,1
Gabrial Hajde,Wells Fargo,StreetInsider,0.051282055538084285,0.051282055538084285,19.499998381643586,1,1,1
Lindsay to Buy,Northcoast Research,TheFly,0.051226548970692336,0.051226548970692336,19.52112762021347,1,1,1
Timothy Willi,Wells Fargo,Investing,0.051163437586563554,0.025581718793281777,39.09041484196981,2,2,2
Ben Haynor,Industrial Alliance Securities,TheFly,0.051101357063202915,0.017033785687734306,58.70685579425132,3,3,3
Samir Khanal,Evercore ISI,TipRanks Contributor,0.051090332964777406,0.051090332964777406,19.573174453363183,1,1,1
Erica Chen,Macquarie,TheFly,0.05098466781306349,0.025492333906531744,39.22747927539801,2,2,1
Ati Modak,Goldman Sachs,StreetInsider,0.050963962447194026,0.025481981223597013,39.24341640570603,2,2,2
Wayne Lam,RBC Capital,StreetInsider,0.05092592952346303,0.05092592952346303,19.636362249200996,1,1,1
Sebastian Bray,Berenberg Bank,StreetInsider,0.05091649852734035,0.05091649852734035,19.639999389648438,1,1,1
Bose George,KBW,TheFly,0.05088266117386854,0.012720665293467135,78.61224054952245,4,4,4
Blaine Heck,Wells Fargo,Benzinga,0.050808307522705376,0.050808307522705376,19.68182072494969,1,1,1
Jon Lopez,Vertical Group,TheFly,0.05067090450083096,0.05067090450083096,19.73519142496461,1,1,1
Greg Moskowitz,Mizuho Securities,Pulse 2.0,0.05032853434134209,0.05032853434134209,19.86944410536024,1,1,1
Chirag Ved,Evercore ISI,StreetInsider,0.0502320510839939,0.02511602554199695,39.815216716031856,2,2,2
Martin Marandon-Carlhian,Oddo BHF,TheFly,0.050230282155995766,0.025115141077997883,39.81661886327407,2,2,2
Matthew Barcus,Chardan Capital,TheFly,0.05022554970719503,0.016741849902398343,59.7305558125178,3,3,3
Sam Hudson,Atlantic Equities,TheFly,0.050149025309433166,0.050149025309433166,19.940567016601562,1,1,1
John Rowan,Janney Montgomery,StreetInsider,0.05012241370052816,0.05012241370052816,19.951154107916846,1,1,1
Gregg Gilbert,Bank of America Securities,TheFly,0.05009392228241656,0.05009392228241656,19.962501525878906,1,1,1
Johannes Schaller,Deutsche Bank,TheFly,0.050062582047030686,0.050062582047030686,19.974998474121094,1,1,1
Matt Hedgberg,RBC Capital,StreetInsider,0.05004359932148941,0.025021799660744706,39.96515093072397,2,2,1
Leon Wang,Barclays,StreetInsider,0.04950494966404226,0.04950494966404226,20.200000339084202,1,1,1
Rob Wertheimer,Melius Research,TheFly,0.049480243201591737,0.049480243201591737,20.210086598115808,1,1,1
Les Sulewski,Truist Financial,StreetInsider,0.049450544786401866,0.049450544786401866,20.222224129570854,1,1,1
Marcelo Telles,Credit Suisse,StreetInsider,0.04942965564381172,0.04942965564381172,20.230770111083984,1,1,1
Ken Cacciatore,Cowen & Co.,StreetInsider,0.04938271837506322,0.02469135918753161,40.49999809265137,2,2,2
Edward Mundy,Jefferies,StreetInsider,0.04935064446083719,0.04935064446083719,20.263159902472243,1,1,1
Brandon Couillard,Jefferies,Pulse 2.0,0.04920456801018371,0.024602284005091856,40.64663263756459,2,2,2
Liyanna Yang,HSBC,StreetInsider,0.04918032991921388,0.04918032991921388,20.33333248562283,1,1,1
Trevor Turnbull,Scotiabank,TheFly,0.049004081405166114,0.024502040702583057,40.81292705936032,2,2,2
Leonardo Correa,BTG Pactual,TipRanks Contributor,0.04899777532621399,0.04899777532621399,20.409089868718926,1,1,1
Alex Kurtz,Morgan Stanley,Benzinga,0.048970067454750695,0.048970067454750695,20.420637584867933,1,1,1
Keith Housum,Northcoast Research,StreetInsider,0.0489307785135869,0.0489307785135869,20.437034324363427,1,1,1
Jessica Reif Ehrlich,Bank of America Securities,Pulse 2.0,0.04883925180512126,0.016279750601707086,61.426002428755915,3,3,2
Sarah Hindlian-Bowler,Macquarie,StreetInsider,0.04883483062635306,0.04883483062635306,20.477187842653507,1,1,1
Jennifer Kim,Cantor Fitzgerald,Pulse 2.0,0.048793712155452584,0.024396856077726292,40.98888794581096,2,2,2
Thermo Fisher,Credit Suisse,Benzinga,0.04867708438157396,0.04867708438157396,20.543547599546372,1,1,1
Dave King,B.Riley Financial,StreetInsider,0.048636699693643544,0.048636699693643544,20.560605598218512,1,1,1
Sudan Loganathan,Stephens,TheFly,0.04860378013789,0.0121509450344725,82.29812555015087,4,4,4
Jim Chartier,Monness,TheFly,0.048500881181600786,0.048500881181600786,20.618182095614344,1,1,1
Mihir Bhati,Bank of America Securities,Pulse 2.0,0.048458140007763835,0.048458140007763835,20.636367797851562,1,1,1
Vasundhara Govil,National Bank,Benzinga,0.04837594616083837,0.04837594616083837,20.67143031529018,1,1,1
Lauren Bonham,Barclays,TheFly,0.04837014523529787,0.04837014523529787,20.6739093946374,1,1,1
Steven Li,Raymond James,TheFly,0.048189587241230916,0.024094793620615458,41.50274186803584,2,2,2
Vincente Falanga,Bradesco,TheFly,0.048165130872095674,0.048165130872095674,20.761907668340772,1,1,1
Stephens Stephens,Stephens,Pulse 2.0,0.048122856012796415,0.024061428006398208,41.56029308543486,2,2,2
Seth Basham Analyst Firm,Wedbush,Benzinga,0.04803675366427609,0.04803675366427609,20.81739342730978,1,1,1
Paige Meyer,CFRA,StreetInsider,0.04791894291533922,0.04791894291533922,20.868573869977677,1,1,1
Bernstein Ratings,Bernstein,Benzinga,0.04776461931446809,0.04776461931446809,20.93599853515625,1,1,1
Emily Chieng,Goldman Sachs,TheFly,0.04762927322437366,0.02381463661218683,41.990982952402604,2,2,2
Corinne Johnson,Goldman Sachs,TheFly,0.04761904978157451,0.023809524890787255,41.99999809265137,2,2,2
Arthur Sitbon,Morgan Stanley,Benzinga,0.04761903896894201,0.04761903896894201,21.000003814697266,1,1,1
Thomas Catherwood,BTIG,StreetInsider,0.04737003687501335,0.04737003687501335,21.11039099755225,1,1,1
Kevin Simpson,Griffin,StreetInsider,0.04726735278622201,0.04726735278622201,21.156251430511475,1,1,1
Matt Bottomley,Canaccord Genuity,TheFly,0.047244092241327904,0.023622046120663952,42.333335346645775,2,2,2
Matthew Key,B.Riley Financial,StreetInsider,0.0470962965156052,0.0235481482578026,42.46618413694815,2,2,2
Joe Moore,Morgan Stanley,Benzinga,0.04693309630063785,0.01564436543354595,63.92077737175052,3,3,3
Ryan Flanagan,Monness,TheFly,0.04683549924288402,0.02341774962144201,42.70265145735307,2,2,2
Georg Kelly,Roth Capital,Pulse 2.0,0.04682109202237605,0.04682109202237605,21.357895700555098,1,1,1
Jason Wittes,Loop Capital Markets,Pulse 2.0,0.04678649704218962,0.02339324852109481,42.74737641068756,2,2,2
Tim Perz,Stephens,StreetInsider,0.04675717032280226,0.04675717032280226,21.387094066989036,1,1,1
Daniel Stroller,BMO Capital,Benzinga,0.04661716264542819,0.04661716264542819,21.451327006022137,1,1,1
Jeremy Fialko,HSBC,TheFly,0.04658742795827748,0.02329371397913874,42.930036871560056,2,2,2
Sam Crittenden,RBC Capital,TipRanks Contributor,0.04655327531258666,0.04655327531258666,21.480765709510216,1,1,1
Keith Tapper,BMO Capital,TheFly,0.046339949461862234,0.023169974730931117,43.15930473005801,2,2,2
Joyce Ju,Bank of America Securities,StreetInsider,0.04631863397541392,0.02315931698770696,43.179166316986084,2,2,2
Market Perform,New Street,Investing,0.04626429265536644,0.02313214632768322,43.229883895523244,2,2,2
Michael Tyndall,HSBC,StreetInsider,0.04622239518589342,0.015407465061964472,64.90360328440029,3,3,1
John DiFucci DiFucci,Guggenheim,Pulse 2.0,0.04620892279290002,0.04620892279290002,21.640842061647227,1,1,1
Robert Hope,Scotiabank,TheFly,0.0461242775046749,0.0461242775046749,21.68055640326606,1,1,1
Jesalyn Wong,Evercore ISI,StreetInsider,0.046085784245458346,0.023042892122729173,43.39733027754856,2,2,2
Cassandra Lee,Jefferies,StreetInsider,0.045954690287336813,0.045954690287336813,21.7605644548443,1,1,1
Brandon Folkes,Cantor Fitzgerald,StreetInsider,0.045836515771178026,0.022918257885589013,43.63333395549229,2,2,2
William Selesky,Argus Research,StreetInsider,0.04581498413287382,0.04581498413287382,21.826920142540565,1,1,1
Jed Dorsheimer,Canaccord Genuity,Pulse 2.0,0.04580011109951993,0.022900055549759966,43.66801634288969,2,2,2
Cory A Carpenter,J.P. Morgan,Benzinga,0.045787553465157,0.045787553465157,21.839996337890625,1,1,1
Rajvindra Gil,Needham,Benzinga,0.04574695662725177,0.04574695662725177,21.85937762260437,1,1,1
Blake Gendron,Wolfe Research,StreetInsider,0.04574406363983958,0.04574406363983958,21.86076007311857,1,1,1
Collin Mings,Raymond James,StreetInsider,0.04570682747429158,0.04570682747429158,21.87856946672712,1,1,1
Billy Kovanis,Morgan Stanley,Pulse 2.0,0.04536962755850424,0.04536962755850424,22.0411771886489,1,1,1
Wei Xiong,UBS,StreetInsider,0.045201264411431005,0.022600632205715503,44.24654987072037,2,2,2
Étienne Ricard,Loop Capital Markets,Benzinga,0.045169945099751946,0.045169945099751946,22.138614465694616,1,1,1
Jennifer Swanson Lowe,UBS,StreetInsider,0.04511278454273106,0.04511278454273106,22.166665395100914,1,1,1
Nathan Rave,Piper Sandler,StreetInsider,0.04498269361813763,0.04498269361813763,22.230771871713493,1,1,1
Fei Fang,Goldman Sachs,StreetInsider,0.04496123499182945,0.04496123499182945,22.24138194117053,1,1,1
Benjamin Goy,Deutsche Bank,StreetInsider,0.04483431532679431,0.04483431532679431,22.304344177246094,1,1,1
Edison Lee,Jefferies,StreetInsider,0.04482839507773471,0.022414197538867354,44.61457958804679,2,2,2
Rick Peterson,Loop Capital Markets,StreetInsider,0.044768083290726915,0.022384041645363457,44.67468457409416,2,2,1
Jonathan Goldman,Scotiabank,TheFly,0.04471194774226032,0.04471194774226032,22.365386669452374,1,1,1
Susquehanna Susquehanna,Susquehanna,Pulse 2.0,0.04468085106382978,0.04468085106382978,22.380952380952383,1,1,1
Joshua Shanker,Bank of America Securities,StreetInsider,0.044625677191721794,0.004958408576857977,201.67761177794583,9,9,9
Ralph Giacobbe,Citigroup,Pulse 2.0,0.04457463690412108,0.04457463690412108,22.434282575334823,1,1,1
Sean Lavin,BTIG,StreetInsider,0.044539839273015205,0.044539839273015205,22.45180980268731,1,1,1
William Jane,Mizuho Securities,TheFly,0.04444444982673401,0.04444444982673401,22.499997275216238,1,1,1
Stifel Ratings,Stifel Nicolaus,Benzinga,0.04444444982673401,0.04444444982673401,22.499997275216238,1,1,1
Ivy Ji,Credit Suisse,StreetInsider,0.04436547377068044,0.02218273688534022,45.08010013231795,2,2,2
Ravindra Gill,Needham,Benzinga,0.04421407952489318,0.02210703976244659,45.23445973525176,2,2,2
Nicholas Pope,Seaport Global,TheFly,0.044071359265272406,0.044071359265272406,22.690473284040177,1,1,1
James Faucette Faucette,Morgan Stanley,Pulse 2.0,0.04404265245436953,0.04404265245436953,22.705262836657074,1,1,1
Robert Jones,Goldman Sachs,TipRanks,0.043890284919713966,0.043890284919713966,22.7840854036205,1,1,1
Robert Half to Outperform,Robert W. Baird,TheFly,0.043835616438356165,0.043835616438356165,22.8125,1,1,1
Peter Welford,Jefferies,TheFly,0.04372937679109023,0.04372937679109023,22.867922512990123,1,1,1
Charles Armitage,Citigroup,TheFly,0.043709827977811,0.043709827977811,22.87814997825302,1,1,1
Lina Ghayor,BNP Paribas,StreetInsider,0.04370962017152945,0.04370962017152945,22.87825874660326,1,1,1
Cameron Doerksen,National Bank,StreetInsider,0.043691484024361,0.043691484024361,22.887755413444673,1,1,1
Douglas Young,Desjardins,TheFly,0.04358360472788777,0.021791802363943884,45.8888155875795,2,2,2
Firdaus Ibrahim,CFRA,StreetInsider,0.04347826545847803,0.04347826545847803,22.99999757246538,1,1,1
Jeff Kauffman,Vertical Research,TheFly,0.04337822135168176,0.02168911067584088,46.1060859039224,2,2,2
Bernard von-Gizycki,Deutsche Bank,TheFly,0.04327665868241391,0.01442555289413797,69.32143310821482,3,3,3
Dan Chee,Morgan Stanley,StreetInsider,0.04320315851989684,0.02160157925994842,46.29291164160873,2,2,2
Phil Stefano,Deutsche Bank,StreetInsider,0.043026115554043495,0.005378264444255437,185.93358700837166,8,8,8
Steven Milunovich,Wolfe Research,StreetInsider,0.043023969287350326,0.043023969287350326,23.242857796805247,1,1,1
George Galliers,Goldman Sachs,StreetInsider,0.04300323477668691,0.04300323477668691,23.254064611486484,1,1,1
Thomas Shrader,BTIG,TheFly,0.04298274182464031,0.014327580608213437,69.79545446959408,3,3,3
Brain Peterson,Raymond James,Benzinga,0.042729970326409496,0.042729970326409496,23.40277777777778,1,1,1
Tom Roderick,Stifel Nicolaus,StreetInsider,0.04263133697094375,0.04263133697094375,23.45692326472356,1,1,1
James Mitchell,Seaport Global,TheFly,0.04257118545343166,0.04257118545343166,23.490067033578228,1,1,1
Mani Foroohar,Leerink Partners,Benzinga,0.04253758402720794,0.02126879201360397,47.017244766904426,2,2,2
Josh Schimmer,Evercore ISI,StreetInsider,0.042445310994951996,0.021222655497475998,47.11945685208572,2,2,2
Tina Long,Credit Suisse,StreetInsider,0.04244031314916881,0.04244031314916881,23.56250286102295,1,1,1
Gus Richards,Northland Securities,StreetInsider,0.04241281565629328,0.04241281565629328,23.577779134114582,1,1,1
Philipp Konig,Goldman Sachs,TheFly,0.042381151810965446,0.021190575905482723,47.1907891725239,2,2,1
Harry Goad,Berenberg Bank,TheFly,0.04237287895873318,0.04237287895873318,23.600001335144043,1,1,1
Jack Wallace,Guggenheim,StreetInsider,0.04226769531633261,0.021133847658166303,47.31746041585529,2,2,2
Aisling Grueninger,Piper Sandler,StreetInsider,0.042256806525920496,0.01408560217530683,70.99447986349342,3,3,2
Aron Ceccarelli,Berenberg Bank,StreetInsider,0.042199490137885216,0.042199490137885216,23.6969687721946,1,1,1
David O'Connor,BNP Paribas,TheFly,0.04189558372970254,0.02094779186485127,47.73772846568714,2,2,2
Matthew Miller,CFRA,StreetInsider,0.04185301523737863,0.04185301523737863,23.893141135191307,1,1,1
Charles Ryhee,Cowen & Co.,Pulse 2.0,0.041771090142848764,0.041771090142848764,23.94000244140625,1,1,1
Mario Saric,Scotiabank,TheFly,0.041649825230378135,0.041649825230378135,24.00970458984375,1,1,1
Anna Lizzu,Bank of America Securities,Benzinga,0.041628116820766066,0.041628116820766066,24.022225273980034,1,1,1
John White,Roth Capital,Benzinga,0.04162401851019675,0.020812009255098376,48.04918101576508,2,2,2
Joe Goodwinm,JMP Securities,Benzinga,0.04159370194048537,0.04159370194048537,24.04210140830592,1,1,1
Vitor Tomita,Goldman Sachs,StreetInsider,0.0415094399375829,0.0415094399375829,24.090905623002488,1,1,1
Andreas Plaesier,Warburg Research,TipRanks Contributor,0.04136904714937383,0.04136904714937383,24.17266214494225,1,1,1
Eva Fortea Verdejo,Wells Fargo,StreetInsider,0.04131227447281391,0.04131227447281391,24.205881006577435,1,1,1
Stacy Ragson,Bernstein,Benzinga,0.041104888465853036,0.020552444232926518,48.65601330268674,2,2,2
Sam Reid,Wells Fargo,Benzinga,0.04101366371141102,0.04101366371141102,24.382118287125255,1,1,1
Lawson Winder,Bank of America Securities,Benzinga,0.04091422638963072,0.02045711319481536,48.88275244297125,2,2,2
Michael Albanese,EF Hutton,TheFly,0.040899793626545104,0.020449896813272552,48.900002241134644,2,2,2
Jason Haas,Wells Fargo,StreetInsider,0.04075829678636139,0.04075829678636139,24.534881946652433,1,1,1
Allen Klee,Maxim Group,StreetInsider,0.040753318793603166,0.020376659396801583,49.0757577347033,2,2,2
Alex Nowak,Craig-Hallum,StreetInsider,0.04063205479383768,0.02031602739691884,49.22222147385279,2,2,2
Matt O\'Brien,Piper Sandler,StreetInsider,0.04059828795093713,0.04059828795093713,24.63158055355674,1,1,1
Shane Nagle,National Bank,StreetInsider,0.040473221943865996,0.040473221943865996,24.707694420447716,1,1,1
Jim Birchenough,Wells Fargo,StreetInsider,0.040462427299560955,0.040462427299560955,24.71428598676409,1,1,1
Chris Baker,Credit Suisse,StreetInsider,0.0403916764893953,0.0403916764893953,24.75757598876953,1,1,1
Currey Baker,Guggenheim,TipRanks Contributor,0.040235522915791216,0.040235522915791216,24.85365983916492,1,1,1
Suthan Sukumar,Stifel Nicolaus,Cantech Letter,0.040174084019370025,0.040174084019370025,24.891668955485027,1,1,1
Brad Zelnick Zelnick,Deutsche Bank,Pulse 2.0,0.04016063957421401,0.04016063957421401,24.90000185759171,1,1,1
Mark Breidenbach,Oppenheimer,TheFly,0.04001000241157104,0.02000500120578552,49.987500111262,2,2,2
Lucky Schreiner,D.A. Davidson,StreetInsider,0.039877302479997996,0.039877302479997996,25.076921903170074,1,1,1
Ron Oliver,Robert W. Baird,StreetInsider,0.03979057909505788,0.03979057909505788,25.131576939633014,1,1,1
William Jellison,D.A. Davidson,TheFly,0.03977272928417889,0.03977272928417889,25.142855871291385,1,1,1
Leland Gershall,Oppenheimer,StreetInsider,0.0396101851764149,0.013203395058804968,75.73809581143514,3,3,3
Matthew Sharpe CFA,Morgan Stanley,StreetInsider,0.03953961254734652,0.03953961254734652,25.29109254175303,1,1,1
Ross Compton,Macquarie,StreetInsider,0.03943662113088048,0.03943662113088048,25.3571419488816,1,1,1
Michael Diana,Maxim Group,StreetInsider,0.03921568334125568,0.03921568334125568,25.500001907348636,1,1,1
Craig Hallum Craig-Hallum,Craig-Hallum,Pulse 2.0,0.03912363440988598,0.03912363440988598,25.55999755859375,1,1,1
Alex Markgrafff,KeyBanc,Benzinga,0.03911565184135399,0.03911565184135399,25.565213742463484,1,1,1
Rick Bienkowski,Leerink Partners,TipRanks Contributor,0.03902857045876224,0.01951428522938112,51.244510790196856,2,2,2
John Wang CFA,Macquarie,StreetInsider,0.038986353906114206,0.038986353906114206,25.65000057220459,1,1,1
Family of Vehicles,Robert W. Baird,TheFly,0.03897115577877494,0.03897115577877494,25.660003662109375,1,1,1
Emily Nassedd Mitsch,CFRA,StreetInsider,0.03896103188367983,0.03896103188367983,25.666671329074436,1,1,1
Nikolay Beliov,Goldman Sachs,StreetInsider,0.03891051045702157,0.03891051045702157,25.699996948242188,1,1,1
Sabahat Khan,RBC Capital,Benzinga,0.03876144661638302,0.01938072330819151,51.597661454530815,2,2,2
Aaron Ryker,Wells Fargo,StreetInsider,0.03875968697517553,0.03875968697517553,25.80000196184431,1,1,1
Raphael Dubois,Societe Generale,TheFly,0.03870845198160853,0.012902817327202843,77.50245350615891,3,3,3
Dominic Ball,Redburn Partners,TheFly,0.03865791651293798,0.03865791651293798,25.8679228008918,1,1,1
Mark May,Citigroup,Pulse 2.0,0.03864395488562588,0.01932197744281294,51.75453718231945,2,2,1
Michelle Weaver,Morgan Stanley,TipRanks Contributor,0.0385934824947597,0.0385934824947597,25.91111077202691,1,1,1
Felipe Cheng,Banco Santander,TheFly,0.03857588729712728,0.03857588729712728,25.922929323636566,1,1,1
John Lawrence,Benchmark Co.,TheFly,0.038571428571428576,0.038571428571428576,25.925925925925924,1,1,1
David Vogt Vogt,UBS,Pulse 2.0,0.03854095299704486,0.03854095299704486,25.946426391601562,1,1,1
Gustavo Gala,Monness,StreetInsider,0.038461542223567693,0.038461542223567693,25.99999745686849,1,1,1
Todd Firestone,Evercore ISI,TipRanks Contributor,0.038461537411669966,0.038461537411669966,26.00000070971112,1,1,1
Tom Burlton,Berenberg Bank,TipRanks,0.03843023908794411,0.03843023908794411,26.021175608915442,1,1,1
Lind Bolton Weiser,D.A. Davidson,Benzinga,0.03821655633101485,0.03821655633101485,26.166669527689617,1,1,1
Peter Henderson,New Street,Benzinga,0.03821062604766416,0.03821062604766416,26.170730590820312,1,1,1
Naved Khan,B.Riley Financial,StreetInsider,0.038199367912006905,0.002546624527467127,392.67665461252744,15,15,10
Matthew Catton,Jefferies,Pulse 2.0,0.0380952380952381,0.0380952380952381,26.25,1,1,1
Patrick Kenny,National Bank,TheFly,0.038048653284217235,0.038048653284217235,26.282139147742317,1,1,1
Alex Stratton,Morgan Stanley,Benzinga,0.03804081632653062,0.03804081632653062,26.287553648068666,1,1,1
James Cordukes,Credit Suisse,TheFly,0.03769840585041243,0.03769840585041243,26.52632060803865,1,1,1
George Gregory,BNP Paribas,TheFly,0.03768190939460323,0.03768190939460323,26.53793334960938,1,1,1
Andre Chang,J.P. Morgan,Benzinga,0.03761970179084655,0.03761970179084655,26.581816239790484,1,1,1
Ed Engel,Roth Capital,TheFly,0.03754940400071997,0.03754940400071997,26.631581155877367,1,1,1
Daniel Boyd,Mizuho Securities,TheFly,0.03748371387550293,0.03748371387550293,26.67825294263435,1,1,1
Eddie Leung,Bank of America Securities,StreetInsider,0.03745405281314339,0.018727026406571694,53.39876060884283,2,2,2
Erwan Kerouredan,RBC Capital,TheFly,0.03743315737106144,0.03743315737106144,26.714284079415457,1,1,1
Jeff Cantwell's,Wells Fargo,Benzinga,0.037410542612802244,0.037410542612802244,26.730432925016984,1,1,1
Jerome Ramel,BNP Paribas,Benzinga,0.03726621884125418,0.01863310942062709,53.66790788514273,2,2,2
John White Analyst,Roth Capital,Benzinga,0.036923076923076927,0.036923076923076927,27.083333333333332,1,1,1
Mark Miller,Benchmark Co.,Benzinga,0.036902802514306686,0.036902802514306686,27.098212923322407,1,1,1
Daniel Rizzo,Jefferies,StreetInsider,0.03679525555757295,0.03679525555757295,27.1774168937437,1,1,1
Jonathan Leinster,Societe Generale,StreetInsider,0.03663793585388392,0.03663793585388392,27.294114056755514,1,1,1
Matt Greene,Goldman Sachs,TheFly,0.0365432098765432,0.0365432098765432,27.36486486486487,1,1,1
Maria Thibault,BTIG,StreetInsider,0.036529680073659365,0.018264840036829683,54.75000043710073,2,2,2
Jeff Campbell,Seaport Global,TheFly,0.036496349016514024,0.018248174508257012,54.80000202472394,2,2,2
Albert Tam,HSBC,StreetInsider,0.036454847637937014,0.036454847637937014,27.431194060439367,1,1,1
Ryan Krieger,Wolfe Research,StreetInsider,0.03642987654554318,0.03642987654554318,27.449996948242188,1,1,1
Barry Jonas Jonas,Truist Financial,Pulse 2.0,0.03636363636363636,0.03636363636363636,27.500000000000004,1,1,1
Jeffrey Johnson,Robert W. Baird,TheFly,0.036308619945382314,0.036308619945382314,27.541669209798176,1,1,1
Allen Lutz,Industrial Alliance Securities,StreetInsider,0.03612479384036025,0.03612479384036025,27.681818875399504,1,1,1
Jeff Hammond,KeyBanc,Benzinga,0.03605769363028063,0.03605769363028063,27.733332316080727,1,1,1
Jack Meehan,Barclays,Benzinga,0.03601027985981629,0.03601027985981629,27.769848051525297,1,1,1
Michael Scialia,Stifel Nicolaus,Pulse 2.0,0.036005140766078796,0.036005140766078796,27.773811703636532,1,1,1
Ben Piggott,EF Hutton,Benzinga,0.03592814390309184,0.01796407195154592,55.66666637148176,2,2,2
Tom Hughes,Wells Fargo,Pulse 2.0,0.03592814207119778,0.03592814207119778,27.83333460489909,1,1,1
Logan Reich,RBC Capital,StreetInsider,0.03583373096342155,0.03583373096342155,27.90666707356771,1,1,1
Thomas Smith,Leerink Partners,TheFly,0.035832781083961304,0.035832781083961304,27.907406842267076,1,1,1
John Coi,Daiwa,StreetInsider,0.035765380284126735,0.035765380284126735,27.95999908447266,1,1,1
Dimitri Kallianiotis,Atlantic Equities,StreetInsider,0.0357122604683283,0.0357122604683283,28.001587882874503,1,1,1
Brian MacArthur,Raymond James,TheFly,0.03567808675724021,0.017839043378620106,56.0568175532601,2,2,2
Elias Foscolos,Industrial Alliance Securities,TheFly,0.03540041238683603,0.03540041238683603,28.248258496894213,1,1,1
